timestamp,elapsed_seconds,rss_bytes,peak_rss_bytes,process_swap_bytes,system_available_bytes,system_swap_used_bytes,load_1
2026-08-30T17:03:50.809Z,3020.706,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:51.036Z,3020.933,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:51.310Z,3021.207,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:51.534Z,3021.431,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:51.783Z,3021.68,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:52.034Z,3021.931,4458598400,4515745792,0,9661456384,937984,1.32
2026-08-30T17:03:52.309Z,3022.206,4458598400,4515745792,0,9661214720,937984,1.32
2026-08-30T17:03:52.534Z,3022.431,4458598400,4515745792,0,9661214720,937984,1.32
2026-08-30T17:03:52.813Z,3022.71,4458598400,4515745792,0,9661263872,937984,1.32
2026-08-30T17:03:53.035Z,3022.932,4458598400,4515745792,0,9661263872,937984,1.32
2026-08-30T17:03:53.311Z,3023.208,4458598400,4515745792,0,9661263872,937984,1.32
2026-08-30T17:03:53.561Z,3023.458,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:53.797Z,3023.694,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:54.037Z,3023.934,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:54.288Z,3024.185,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:54.563Z,3024.46,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:54.818Z,3024.715,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:55.046Z,3024.943,4458598400,4515745792,0,9661259776,937984,1.32
2026-08-30T17:03:55.315Z,3025.212,4458598400,4515745792,0,9661259776,937984,1.3
2026-08-30T17:03:55.564Z,3025.461,4458598400,4515745792,0,9661259776,937984,1.3
2026-08-30T17:03:55.817Z,3025.714,4458598400,4515745792,0,9661259776,937984,1.3
2026-08-30T17:03:56.067Z,3025.964,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:56.315Z,3026.212,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:56.541Z,3026.438,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:56.817Z,3026.714,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:57.067Z,3026.964,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:57.321Z,3027.218,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:57.542Z,3027.439,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:57.817Z,3027.714,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:58.069Z,3027.966,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:58.318Z,3028.215,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:58.543Z,3028.44,4458598400,4515745792,0,9661317120,937984,1.3
2026-08-30T17:03:58.818Z,3028.715,4458598400,4515745792,0,9661317120,937984,1.3
