mode,variant,sample_index,delivery_milliseconds
disk-wal,buffering-proxy-auto-detection,21,20.400000
disk-wal,buffering-proxy-auto-detection,22,20.500000
disk-wal,buffering-proxy-auto-detection,23,18.900000
disk-wal,buffering-proxy-auto-detection,24,20.400000
disk-wal,buffering-proxy-auto-detection,25,19.400000
disk-wal,buffering-proxy-auto-detection,26,20.700000
disk-wal,buffering-proxy-auto-detection,27,19.900000
disk-wal,buffering-proxy-auto-detection,28,20.100000
disk-wal,buffering-proxy-auto-detection,29,21.000000
disk-wal,buffering-proxy-auto-detection,30,19.200000
disk-wal,buffering-proxy-auto-detection,31,18.500000
disk-wal,buffering-proxy-auto-detection,32,19.800000
disk-wal,buffering-proxy-auto-detection,33,18.100000
disk-wal,buffering-proxy-auto-detection,34,20.800000
disk-wal,buffering-proxy-auto-detection,35,22.200000
disk-wal,buffering-proxy-auto-detection,36,19.500000
disk-wal,buffering-proxy-auto-detection,37,21.600000
disk-wal,buffering-proxy-auto-detection,38,16.500000
disk-wal,buffering-proxy-auto-detection,39,20.700000
disk-wal,buffering-proxy-auto-detection,40,20.000000
disk-wal,buffering-proxy-auto-detection,41,21.000000
disk-wal,buffering-proxy-auto-detection,42,21.400000
disk-wal,buffering-proxy-auto-detection,43,20.500000
disk-wal,buffering-proxy-auto-detection,44,18.900000
disk-wal,buffering-proxy-auto-detection,45,20.600000
disk-wal,buffering-proxy-auto-detection,46,20.100000
disk-wal,buffering-proxy-auto-detection,47,17.300000
disk-wal,buffering-proxy-auto-detection,48,22.700000
disk-wal,buffering-proxy-auto-detection,49,19.500000
disk-wal,buffering-proxy-auto-detection,50,20.500000
disk-wal,buffering-proxy-auto-detection,51,19.500000
disk-wal,buffering-proxy-auto-detection,52,19.900000
disk-wal,buffering-proxy-auto-detection,53,19.300000
disk-wal,buffering-proxy-auto-detection,54,17.900000
disk-wal,buffering-proxy-auto-detection,55,21.300000
disk-wal,buffering-proxy-auto-detection,56,21.200000
disk-wal,buffering-proxy-auto-detection,57,16.500000
disk-wal,buffering-proxy-auto-detection,58,20.700000
disk-wal,buffering-proxy-auto-detection,59,21.000000
disk-wal,buffering-proxy-auto-detection,60,20.200000
disk-wal,buffering-proxy-auto-detection,61,22.300000
disk-wal,buffering-proxy-auto-detection,62,19.100000
disk-wal,buffering-proxy-auto-detection,63,20.000000
disk-wal,buffering-proxy-auto-detection,64,19.900000
disk-wal,buffering-proxy-auto-detection,65,21.100000
disk-wal,buffering-proxy-auto-detection,66,18.800000
disk-wal,buffering-proxy-auto-detection,67,18.600000
disk-wal,buffering-proxy-auto-detection,68,19.400000
disk-wal,buffering-proxy-auto-detection,69,20.600000
disk-wal,buffering-proxy-auto-detection,70,19.700000
disk-wal,buffering-proxy-auto-detection,71,21.000000
disk-wal,buffering-proxy-auto-detection,72,18.900000
disk-wal,buffering-proxy-auto-detection,73,22.200000
disk-wal,buffering-proxy-auto-detection,74,20.100000
disk-wal,buffering-proxy-auto-detection,75,18.000000
disk-wal,buffering-proxy-auto-detection,76,23.600000
disk-wal,buffering-proxy-auto-detection,77,19.200000
disk-wal,buffering-proxy-auto-detection,78,19.800000
disk-wal,buffering-proxy-auto-detection,79,18.600000
disk-wal,buffering-proxy-auto-detection,80,18.900000
disk-wal,buffering-proxy-auto-detection,81,22.700000
disk-wal,buffering-proxy-auto-detection,82,19.900000
disk-wal,buffering-proxy-auto-detection,83,17.700000
disk-wal,buffering-proxy-auto-detection,84,18.500000
disk-wal,buffering-proxy-auto-detection,85,23.600000
disk-wal,buffering-proxy-auto-detection,86,19.500000
disk-wal,buffering-proxy-auto-detection,87,17.500000
disk-wal,buffering-proxy-auto-detection,88,20.800000
disk-wal,buffering-proxy-auto-detection,89,20.700000
disk-wal,buffering-proxy-auto-detection,90,21.100000
disk-wal,buffering-proxy-auto-detection,91,19.000000
disk-wal,buffering-proxy-auto-detection,92,20.500000
disk-wal,buffering-proxy-auto-detection,93,18.200000
disk-wal,buffering-proxy-auto-detection,94,20.400000
disk-wal,buffering-proxy-auto-detection,95,19.500000
disk-wal,buffering-proxy-auto-detection,96,20.000000
disk-wal,buffering-proxy-auto-detection,97,20.100000
disk-wal,buffering-proxy-auto-detection,98,21.800000
disk-wal,buffering-proxy-auto-detection,99,20.300000
disk-wal,buffering-proxy-auto-detection,100,19.900000
